대분류,신용체크구분,개인법인구분,중분류,소분류,롯데카드,비씨카드,비씨카드 기타,삼성카드,신한카드,우리카드,하나카드,현대카드,KB국민카드,NH농협카드,합계,기준년월
금융자산,,,현금서비스잔액,현금서비스잔액,756373,2651,0,1125231,1628195,662808,453848,434776,1289142,471603,6824627,202305
금융자산,,,합계,합계,4295322,12103,0,5690086,8025462,3046896,3015719,4422371,6478498,2781916,37768373,202305
금융자산,,,대환대출잔액,대환대출잔액,87159,0,0,115620,353232,160154,66226,208337,326535,24426,1341689,202305
금융자산,,,(결제성)리볼빙이월잔액,(결제성)리볼빙이월잔액,1045985,7329,0,1320415,1556865,435417,451348,958673,1462973,101007,7340012,202305
국내이용금액,신용카드,개인,일시불,일반,45430726,13306565,45791886,80050807,90046652,34992078,32122402,86430886,71958534,37551651,491890301,202311
국내이용금액,신용카드,개인,일시불,국세/지방세등,1543531,191422,727780,5310528,12230078,624832,466816,962514,3571160,436140,25337021,202311
국내이용금액,신용카드,개인,할부,일반,13626657,3275936,11021289,27413823,22606950,9642598,6918225,19454349,18595142,8970816,130504496,202311
국내이용금액,신용카드,개인,할부,국세/지방세등,698927,364001,1351244,2452717,1747733,1116847,742808,1845085,1197539,912241,11077898,202311
국내이용금액,신용카드,개인,현금서비스,현금서비스,5598109,994457,6425319,8157880,12057177,4976986,3176615,4015383,9474790,3624909,52076306,202311
국내이용금액,신용카드,개인,카드론,카드론,4630000,39274,0,7092427,8313855,2931474,2898055,4657795,6111313,2644930,39319123,202311
국내이용금액,신용카드,법인,일시불,일반,5847593,19584553,18077301,10167307,12462763,10196574,10798248,7867775,14072508,12191856,103189177,202311
국내이용금액,신용카드,법인,일시불,국세/지방세등,1641247,1708786,3642280,4456211,745652,4023357,4150962,5831917,4512093,534011,27604236,202311
국내이용금액,신용카드,법인,일시불,구매전용,10945698,571495,265267,3592134,3387223,1771272,161873,11263896,0,239079,31932670,202311
국내이용금액,신용카드,법인,할부,일반,9700,1390856,302691,30200,0,148650,296865,7512,212833,659447,2756063,202311
국내이용금액,신용카드,법인,할부,국세/지방세등,51404,1436368,78115,14,0,47773,183642,5844,45344,215590,1985979,202311
국내이용금액,신용카드,법인,할부,구매전용,0,15442,6796,0,0,0,0,57971,0,0,73413,202311
국내이용금액,직불/체크카드,개인,일반,일반,933799,16202542,20972285,798765,21804060,15497520,11076091,705512,27317218,45089758,139425265,202311
국내이용금액,직불/체크카드,개인,국세/지방세등,국세/지방세등,2419,84932,79749,4763,828050,63409,42356,1756,389639,194887,1612211,202311
국내이용금액,직불/체크카드,법인,일반,일반,1028,4147151,5456024,21516,3163416,4375360,2407374,273049,5035061,6721403,26145358,202311
국내이용금액,직불/체크카드,법인,국세/지방세등,국세/지방세등,0,3377903,604253,9,16553,243641,627369,709,258345,217298,4741827,202311
국내이용금액,직불/체크카드,법인,구매전용,구매전용,0,0,0,0,527527,0,0,19809,0,0,547336,202311
해외이용금액,신용카드,개인,일시불,일반,839158,347240,984062,2169912,2031126,841630,1015253,2289513,1924399,493100,11951331,202311
해외이용금액,신용카드,개인,할부,일반,0,0,0,144767,117444,0,0,179995,0,0,442206,202311
해외이용금액,신용카드,개인,현금서비스,현금서비스,6606,7454,14818,17798,22530,12813,14076,13859,28490,8055,131681,202311
해외이용금액,신용카드,법인,일시불,일반,542816,864725,569155,497379,759747,467850,577140,279074,622137,128693,4739561,202311
해외이용금액,신용카드,법인,현금서비스,현금서비스,63,3541,406,205,237,365,408,0,199,250,5268,202311
해외이용금액,직불/체크카드,개인,일반,일반,2539,88118,271966,4297,706843,495967,962296,6827,406835,322559,2996281,202311
해외이용금액,직불/체크카드,법인,일반,일반,0,145646,116011,0,131847,116849,178264,0,130103,33615,736324,202311
회원수,신용카드,개인,전체회원수,합계,9298,5343,10128,12871,14363,7153,6257,12016,11971,8468,-,202311
회원수,신용카드,개인,전체회원수,본인기준회원수,9053,5320,10051,12661,13933,7111,6152,11694,11729,0,-,202311
회원수,신용카드,개인,신규회원수(월중),합계,85,106,92,80,102,81,91,128,138,71,-,202311
회원수,신용카드,개인,신규회원수(월중),본인기준회원수,85,106,91,79,96,80,90,123,135,0,-,202311
회원수,신용카드,개인,해지회원수(월중),해지회원수(월중),88,51,88,91,102,69,49,82,89,71,-,202311
회원수,신용카드,개인,전체이용회원수,합계,6477,2669,6987,9947,11128,5171,4279,9272,9483,0,-,202311
회원수,신용카드,개인,전체이용회원수,신판이용회원수,6455,2660,6964,9936,11104,5158,4266,9253,9439,0,-,202311
회원수,신용카드,개인,사용가능회원수(월말),합계,8466,5013,9755,11573,13089,6151,5367,10912,10823,8291,-,202311
회원수,신용카드,개인,사용가능회원수(월말),본인기준회원수,8274,4993,9682,11396,12744,6115,5268,10631,10606,0,-,202311
회원수,신용카드,법인,신규회원수(월중),신규회원수(월중),0,7,6,0,3,6,5,0,8,2,-,202311
회원수,신용카드,법인,해지회원수(월중),해지회원수(월중),0,12,3,0,4,3,1,0,4,6,-,202311
회원수,신용카드,법인,사용가능회원수(월말),사용가능회원수(월말),36,712,556,37,165,290,234,35,466,803,-,202311
회원수,직불/체크카드,개인,사용가능카드수,사용가능카드수,411,9935,12333,460,19555,8844,10907,413,15623,0,-,202311
회원수,직불/체크카드,개인,사용불가카드수,사용불가카드수,30,1023,1460,40,485,1188,601,30,941,0,-,202311
회원수,직불/체크카드,개인,사용가능회원수,사용가능회원수,398,8399,10439,427,14040,7164,8410,396,13193,0,-,202311
회원수,직불/체크카드,개인,사용불가회원수,사용불가회원수,27,768,747,30,302,481,293,24,331,0,-,202311
회원수,직불/체크카드,개인,순수보유회원수(월말),순수보유회원수(월말),283,7681,8242,234,7625,4894,6309,314,7973,0,-,202311
회원수,직불/체크카드,법인,사용가능카드수,사용가능카드수,2,864,490,3,335,307,248,29,645,0,-,202311
회원수,직불/체크카드,법인,사용불가카드수,사용불가카드수,0,67,44,0,60,10,12,6,124,0,-,202311
회원수,직불/체크카드,법인,사용가능회원수,사용가능회원수,2,1247,745,1,141,114,111,11,396,0,-,202311
회원수,직불/체크카드,법인,사용불가회원수,사용불가회원수,0,211,92,0,83,2,4,3,20,0,-,202311
회원수,직불/체크카드,법인,순수보유회원수(월말),순수보유회원수(월말),2,549,187,1,165,104,61,11,308,0,-,202311
금융자산,,,현금서비스잔액,현금서비스잔액,783206,5043,0,981563,1633262,688672,406439,604606,1343365,500213,6946369,202311
금융자산,,,합계,합계,4374004,29382,0,5763113,8174494,3299308,2899716,4738888,6682010,2918191,38879106,202311
금융자산,,,대환대출잔액,대환대출잔액,81076,0,0,117409,352458,226584,123482,249176,412406,33419,1596010,202311
금융자산,,,(결제성)리볼빙이월잔액,(결제성)리볼빙이월잔액,1098163,13560,0,1339526,1612888,456236,461038,992540,1537597,112923,7624471,202311
국내이용금액,신용카드,개인,일시불,일반,41351669,12079977,41595641,72840037,81851059,31711990,29018385,78004965,65301903,34077747,446237732,202310
국내이용금액,신용카드,개인,일시불,국세/지방세등,1357948,176725,674451,4921281,10902315,577371,375042,897640,3262670,406309,22877301,202310
국내이용금액,신용카드,개인,할부,일반,12327467,2938763,9940377,24877845,20427382,8670442,6216960,17384314,16731326,8100856,117675355,202310
국내이용금액,신용카드,개인,할부,국세/지방세등,640914,335473,1262229,2297755,1616021,1041361,694784,1679392,1110861,850367,10266928,202310
국내이용금액,신용카드,개인,현금서비스,현금서비스,5086686,901894,5838484,7546969,10960700,4515042,2919695,3544441,8610865,3289748,47376040,202310
국내이용금액,신용카드,개인,카드론,카드론,4287857,34380,0,6428527,7532545,2686117,2742720,4200295,5628167,2394413,35935021,202310
국내이용금액,신용카드,법인,일시불,일반,5281866,17696074,16377773,9199076,11247315,9141702,9704964,7134649,12657518,10922680,92985844,202310
국내이용금액,신용카드,법인,일시불,국세/지방세등,1518872,1597955,3136911,4316511,702118,3003118,4051920,5432394,4306005,499488,25428381,202310
국내이용금액,신용카드,법인,일시불,구매전용,9887513,501941,239513,3258154,2937005,1766670,156014,9795203,0,220507,28523007,202310
국내이용금액,신용카드,법인,할부,일반,8836,1258485,276127,26688,17603,136020,267526,6763,191902,601126,2514949,202310
국내이용금액,신용카드,법인,할부,국세/지방세등,51300,1350146,72087,14,0,43844,173552,5488,41728,200472,1866544,202310
국내이용금액,신용카드,법인,할부,구매전용,0,15393,6161,0,0,0,0,53071,0,0,68464,202310
국내이용금액,직불/체크카드,개인,일반,일반,826529,14793355,19108785,728132,19871542,14131030,10079635,626118,24891348,40987649,126935338,202310
국내이용금액,직불/체크카드,개인,국세/지방세등,국세/지방세등,2214,79959,75261,4612,751092,59948,39857,1683,369662,179690,1488717,202310
국내이용금액,직불/체크카드,법인,일반,일반,947,3719222,4928947,19415,2855443,3974819,2190286,244816,4573769,6014984,23593701,202310
국내이용금액,직불/체크카드,법인,국세/지방세등,국세/지방세등,0,3157990,559392,9,15102,225275,582550,672,250042,198012,4429652,202310
국내이용금액,직불/체크카드,법인,구매전용,구매전용,0,0,0,0,484261,0,0,17959,0,0,502220,202310
해외이용금액,신용카드,개인,일시불,일반,758630,314943,894041,1969121,1830943,758630,920018,2046078,1732383,441281,10772027,202310
해외이용금액,신용카드,개인,할부,일반,0,0,0,132205,105627,0,0,159782,0,0,397614,202310
해외이용금액,신용카드,개인,현금서비스,현금서비스,6106,6914,13639,16455,20714,11746,13051,12577,26266,7418,121247,202310
해외이용금액,신용카드,법인,일시불,일반,490578,777381,513807,453815,681598,422937,518756,251244,560656,115527,4272492,202310
해외이용금액,신용카드,법인,현금서비스,현금서비스,58,3284,361,189,187,330,386,0,180,228,4842,202310
해외이용금액,직불/체크카드,개인,일반,일반,2277,79330,247452,3884,642184,448406,858401,5975,369605,290794,2700856,202310
해외이용금액,직불/체크카드,법인,일반,일반,0,131650,106987,0,121009,107419,161457,0,118652,30418,670605,202310
회원수,신용카드,개인,전체회원수,합계,9301,5287,10125,12882,14362,7141,6216,11971,11921,8468,-,202310
회원수,신용카드,개인,전체회원수,본인기준회원수,9051,5264,10047,12670,13933,7100,6110,11649,11678,0,-,202310
회원수,신용카드,개인,신규회원수(월중),합계,94,101,97,84,98,82,91,119,119,69,-,202310
회원수,신용카드,개인,신규회원수(월중),본인기준회원수,94,101,96,82,93,82,90,115,116,0,-,202310
회원수,신용카드,개인,해지회원수(월중),해지회원수(월중),76,57,98,91,98,73,50,72,108,72,-,202310
회원수,신용카드,개인,전체이용회원수,합계,6478,2531,6945,9997,11150,5096,4239,9268,9321,0,-,202310
회원수,신용카드,개인,전체이용회원수,신판이용회원수,6454,2524,6918,9987,11124,5080,4226,9249,9274,0,-,202310
회원수,신용카드,개인,사용가능회원수(월말),합계,8479,4963,9755,11602,13115,6150,5344,10883,10766,8296,-,202310
회원수,신용카드,개인,사용가능회원수(월말),본인기준회원수,8284,4943,9682,11423,12769,6113,5244,10602,10548,0,-,202310
회원수,신용카드,법인,신규회원수(월중),신규회원수(월중),1,6,6,0,2,6,5,0,7,1,-,202310
회원수,신용카드,법인,해지회원수(월중),해지회원수(월중),0,12,5,0,3,4,1,0,9,6,-,202310
회원수,신용카드,법인,사용가능회원수(월말),사용가능회원수(월말),36,714,555,37,165,291,233,35,467,809,-,202310
회원수,직불/체크카드,개인,사용가능카드수,사용가능카드수,420,9992,12299,465,19577,8845,10820,404,15691,0,-,202310
회원수,직불/체크카드,개인,사용불가카드수,사용불가카드수,31,1006,1456,41,480,1187,600,30,906,0,-,202310
회원수,직불/체크카드,개인,사용가능회원수,사용가능회원수,406,8446,10445,430,14052,7195,8366,387,13229,0,-,202310
회원수,직불/체크카드,개인,사용불가회원수,사용불가회원수,28,756,745,31,290,480,293,25,315,0,-,202310
회원수,직불/체크카드,개인,순수보유회원수(월말),순수보유회원수(월말),291,7711,8253,235,7625,4921,6282,310,8008,0,-,202310
회원수,직불/체크카드,법인,사용가능카드수,사용가능카드수,2,866,491,3,335,308,244,28,645,0,-,202310
회원수,직불/체크카드,법인,사용불가카드수,사용불가카드수,1,67,43,0,60,10,12,6,123,0,-,202310
회원수,직불/체크카드,법인,사용가능회원수,사용가능회원수,2,1253,743,1,141,115,111,11,396,0,-,202310
회원수,직불/체크카드,법인,사용불가회원수,사용불가회원수,1,213,90,0,83,2,4,3,20,0,-,202310
회원수,직불/체크카드,법인,순수보유회원수(월말),순수보유회원수(월말),3,551,187,1,165,104,61,10,308,0,-,202310
금융자산,,,현금서비스잔액,현금서비스잔액,797082,4562,0,1077832,1644072,690363,424870,574306,1369507,507061,7089655,202310
금융자산,,,합계,합계,4392987,26666,0,5707204,8139907,3264699,2941174,4685567,6701450,2880852,38740506,202310
금융자산,,,대환대출잔액,대환대출잔액,62057,0,0,101283,335916,215004,110100,240678,393268,32007,1490313,202310
금융자산,,,(결제성)리볼빙이월잔액,(결제성)리볼빙이월잔액,1095672,12360,0,1346363,1606862,454869,460345,978771,1516536,111453,7583231,202310
국내이용금액,신용카드,개인,일시불,일반,15972804,4699964,16092967,28495355,32300030,12083307,11529363,29590363,25412064,13206533,173289783,202304
국내이용금액,신용카드,개인,일시불,국세/지방세등,370853,55488,240207,2007258,3677889,206168,117052,329565,1229253,140784,8134310,202304
국내이용금액,신용카드,개인,할부,일반,4702476,1097816,3638041,9750566,8105600,3107805,2576833,6510531,6525252,3205536,45582415,202304
국내이용금액,신용카드,개인,할부,국세/지방세등,247511,103325,423113,1067388,650533,351053,287737,474133,393682,274679,3850041,202304
국내이용금액,신용카드,개인,현금서비스,현금서비스,1978713,351633,2217234,3154477,4270952,1690436,1141232,1213217,3311178,1250443,18362281,202304
